Index,MSE,SSIM,Mean MSE,Mean SSIM
1309,0.00040122411808282547,0.8877276649688248,-,-
1310,0.0009375072053183385,0.9067473766324777,-,-
1311,0.00038037351267060403,0.9434197044666606,-,-
1312,0.0007975180057113007,0.8538581576470863,-,-
1313,0.0003192437297871859,0.9235654395879623,-,-
1314,0.00033074355575633916,0.9221381236982027,-,-
1315,0.00047562878641202455,0.8877928722263082,-,-
1316,4.32236359815257e-05,0.9793536158633093,-,-
1317,0.002079241126219526,0.8316472203509234,-,-
1318,0.0003908109506497059,0.8995274358506249,-,-
1319,0.0007557671505882573,0.8601318536160816,-,-
1320,0.0007474776559286049,0.8497617697294001,-,-
1321,0.0028139646102343374,0.7751334011290932,-,-
1322,0.00018065560260731856,0.9486931946976097,-,-
1323,0.0001865367971815277,0.9450958554096425,-,-
1324,0.0004693129284234019,0.8615521802017424,-,-
1325,0.00016172457674098418,0.9605611440953518,-,-
1326,0.0002687278979445606,0.9543850809887358,-,-
1327,0.00043004980426356265,0.9223240923758818,-,-
1328,8.4661180420068e-05,0.9735671808813943,-,-
1329,0.00021221724124426264,0.9424217917731459,-,-
1330,0.00017266176732599813,0.951402596137696,-,-
1331,0.0008277602092121063,0.8680375703593969,-,-
1332,0.0013767754042287013,0.891651819673352,-,-
1333,0.00017119560570732923,0.9439963480971315,-,-
1334,0.00016701445255852922,0.9588049566846972,-,-
1335,0.0017494286768636057,0.8374732246398694,-,-
1336,0.0005263630531684922,0.891849777800567,-,-
1337,0.0006646610370032053,0.8593759647197354,-,-
1338,0.0006446532814605572,0.8837072654369668,-,-
1339,0.000158540722390737,0.9484919969182485,-,-
1340,0.0010168112143160918,0.8563332619970664,-,-
1341,0.00035359317159220846,0.9461839999859942,-,-
1342,0.00016287742767515199,0.9638185036570623,-,-
1343,0.00014187788936712898,0.9578243448748026,-,-
1344,0.00038131785755064957,0.9239939337542722,-,-
1345,0.0004678445603914618,0.9149324004834049,-,-
1346,0.0007996041694591585,0.8678645828926017,-,-
1347,0.0004054538123235903,0.9135575329868377,-,-
1348,0.0016344403460317935,0.8412034152959088,-,-
1349,5.36125328686627e-05,0.9808702938709712,-,-
1350,0.00012150386922147258,0.981603178833033,-,-
1351,0.00016922417544957053,0.9227980275449789,-,-
1352,0.0015635813838293074,0.8677715625517228,-,-
1353,0.00048297834901817375,0.9263241928694441,-,-
1354,0.00045750861742283207,0.9164411905187589,-,-
1355,0.00020465917258399125,0.945350574098525,-,-
1356,0.0006078227279321439,0.882343036673445,-,-
1357,0.0002435637545872711,0.9382448343550653,-,-
1358,0.00019787445177525253,0.9439380056618121,-,-
1359,0.00014843314319566968,0.9590518949805638,-,-
1360,0.00029785475953680765,0.9262245652379297,-,-
1361,0.001236155170426119,0.8653471654504106,-,-
1362,0.00011057881390944991,0.9755213954990402,-,-
1363,0.00016729577025059893,0.9605355214359671,-,-
1364,0.0005805680080004545,0.8844369029706508,-,-
1365,9.905251098104305e-05,0.9622151495668473,-,-
1366,0.0016151022369169344,0.7971873748686522,-,-
1367,0.002462905504284027,0.7406580721912548,-,-
1368,0.00025149911991690645,0.9550040521144827,-,-
1369,0.003945455257524283,0.7811134620661921,-,-
1370,0.0002509177300199626,0.9500342256550405,-,-
1371,0.0005045625868430473,0.9067838006486301,-,-
1372,0.00015261539955110522,0.960354239211339,-,-
1373,0.0003246604743678212,0.9495220349478082,-,-
1374,0.000700430305748203,0.8405064988376023,-,-
1375,0.000291220074830506,0.945821396071788,-,-
1376,0.0006003032715041174,0.8620114836328496,-,-
1377,0.0001485809728848357,0.9659415290323756,-,-
1378,0.001336946335064816,0.8268257441078727,-,-
1379,0.0005508211442790186,0.9086029354770525,-,-
1380,0.00023742771928024595,0.9388172037286369,-,-
1381,0.004275308525525719,0.7814010537685275,-,-
1382,0.0007623885968149321,0.8898104990089047,-,-
1383,0.0003490634051465693,0.9180589221929867,-,-
1384,0.0003988996617016852,0.9054352728829008,-,-
1385,0.0002051500995368187,0.9301522100467314,-,-
1386,0.0002323993034353303,0.9144814052811361,-,-
1387,0.001387562558711278,0.861117335474519,-,-
1388,0.0016757675698067787,0.8529881302339964,-,-
1389,0.0003438209672143536,0.9187343882202366,-,-
1390,0.00022075606060355333,0.9421512891771657,-,-
1391,0.00013303679138969285,0.9605996093195357,-,-
1392,0.000260165911245923,0.9210209443866447,-,-
1393,0.00036938116175381174,0.934293724911147,-,-
1394,0.0012817131916485053,0.8877184258351982,-,-
1395,0.00011584993521419033,0.9630661507207678,-,-
1396,7.350886454111844e-05,0.9879122838278404,-,-
1397,0.00039975354363761423,0.9258379190846175,-,-
1398,0.00026524507459607465,0.9421814316212391,-,-
1399,0.00032445969076014795,0.91072090637917,-,-
1400,0.003306608152586716,0.7984851569463591,-,-
1401,0.00028265698492523295,0.9205481232311875,-,-
1402,0.0037251316539218715,0.7915278024427226,-,-
1403,0.00044950044045524923,0.905526163586885,-,-
1404,0.0004476437436875895,0.8858800934096817,-,-
1405,0.00040432633514204063,0.8892201030388616,-,-
1406,0.0002716690468349829,0.9276527410819289,-,-
1407,0.0003443107909605455,0.907683116948411,-,-
1408,0.004720414893951504,0.7143000593626084,-,-
1409,0.00030658553685068707,0.9252968113155581,-,-
1410,0.00026424998221079304,0.9525798545289113,-,-
1411,0.0011376310954235127,0.9027136409958331,-,-
1412,0.00032357602224505867,0.9154467056270134,-,-
1413,0.00017279966815544401,0.9598533516612716,-,-
1414,0.002237350494815756,0.8566189790008757,-,-
1415,0.000202564183183049,0.94789990298943,-,-
1416,0.0007196834679521231,0.8394460294915114,-,-
1417,0.0002965253955409491,0.9234598724155492,-,-
1418,0.0035968960178101674,0.769932825095352,-,-
1419,0.0003020359126856077,0.930086525387979,-,-
1420,0.0005695039486523503,0.8913463836117134,-,-
1421,5.470581064450987e-05,0.9787055135281183,-,-
1422,0.00021566145236050368,0.9242575532576229,-,-
1423,0.0011047445056172524,0.8697900253853277,-,-
1424,0.0002689319911721405,0.9493579423988723,-,-
1425,0.00045565743668835013,0.9421512264909453,-,-
1426,0.0009750724944660397,0.8689527273085802,-,-
1427,0.00016442853620475957,0.9607665522780875,-,-
1428,0.000720930091450314,0.8911748854424781,-,-
1429,0.00017689587439330529,0.9483423529278976,-,-
1430,0.00015570879095723583,0.9576048787305833,-,-
1431,0.0005805669047938188,0.8896539304481806,-,-
1432,7.800222516778393e-05,0.9925691027799306,-,-
1433,0.0004979786496419819,0.9205069406904572,-,-
1434,0.000891621531725189,0.9192012841615034,-,-
1435,0.00018120720592510218,0.9528418747441623,-,-
1436,0.0004736187439220209,0.893410805759576,-,-
1437,0.0014735895089461786,0.8739646412919512,-,-
1438,0.00010015351120333918,0.9736187524457584,-,-
1439,4.613499829278773e-05,0.9780523954100718,-,-
1440,0.0002650178140291478,0.9563276269485192,-,-
1441,0.0006899189529245179,0.8808171284172094,-,-
1442,0.0005162334098407135,0.8813573565982643,-,-
1443,0.00014766751779058602,0.9524646053062197,-,-
1444,0.00016944812639659067,0.951968064234112,-,-
1445,0.004073237475708769,0.7640848429074985,-,-
1446,0.0003900100226322841,0.9133293574275324,-,-
1447,0.001186451298667271,0.823842127265233,-,-
1448,7.596460251189119e-05,0.9766550094620515,-,-
1449,0.00038480730013894883,0.9027170244802755,-,-
1450,0.0003108847331094927,0.903467940197513,-,-
1451,0.00017899527662078982,0.9641401824899795,-,-
1452,0.0001168284794999385,0.9709014745837588,-,-
1453,0.0005562511273392807,0.9177098421618826,-,-
1454,0.00016901015336227043,0.9524866617350042,-,-
1455,0.0008965374204932768,0.8768712424389697,-,-
1456,0.00026799095591200164,0.9295713750596863,-,-
1457,0.00030121292053547443,0.9219615304380157,-,-
1458,0.00023257691970365665,0.9462618949188868,-,-
1459,0.00010859524837869994,0.9716276445603541,-,-
1460,0.0008711680807017716,0.9079872447549003,-,-
1461,0.0003650665206021081,0.9209954444592003,-,-
1462,0.0003738248780818767,0.9203513580843455,-,-
1463,0.0005710054128833574,0.9134463876428854,-,-
1464,8.142547535794917e-05,0.9799057904326647,-,-
1465,0.00013260654080182163,0.9755120381256251,-,-
1466,0.001095809635075793,0.8588958954777172,-,-
1467,0.0016031467866072918,0.7981213795665433,-,-
1468,0.001310840053240752,0.8452014510643522,-,-
1469,0.00034110376927095145,0.9182210921903825,-,-
1470,0.0011208689738027035,0.8606969393553052,-,-
1471,0.00038870382597577254,0.9097569596297715,-,-
1472,9.291757888065345e-05,0.9765599070724709,-,-
1473,0.00053776469374708,0.9250831997980674,-,-
1474,0.00033076782630232164,0.9542430885576816,-,-
1475,0.0003259457100982571,0.9283995672966076,-,-
1476,0.00015454049513017012,0.9465637536315458,-,-
1477,0.0005351225138548963,0.9129424009325781,-,-
1478,0.0002214301198578849,0.9468711029115806,-,-
1479,0.0005624081235723816,0.898371495685668,-,-
1480,9.188497746976248e-05,0.9772619761792909,-,-
1481,0.00029419211350672434,0.9385765665839558,-,-
1482,0.0004206990248204945,0.8971261517496691,-,-
1483,0.0006954382957222611,0.8561463667152243,-,-
1484,0.00021586444238144803,0.9228386002640867,-,-
1485,0.00033321915144655207,0.9280139607981379,-,-
1486,0.00010933991285770785,0.9654671173449386,-,-
1487,0.000436646979944255,0.9142854705824828,-,-
1488,0.0005016280571924383,0.8981303076565699,-,-
1489,0.0006515670774456574,0.8573307645731791,-,-
1490,0.00032946162964581,0.9343413082074592,-,-
1491,0.0003833896796122449,0.9088268525165998,-,-
1492,0.0002873842253586387,0.9235067003927702,-,-
1493,5.7138381275935704e-05,0.9829556500197064,-,-
1494,0.00028195755191828326,0.9190056603100545,-,-
1495,4.5720192597814436e-05,0.9704914607034368,-,-
1496,0.0013441469647751635,0.8512938620050855,-,-
1497,0.0016330480992577075,0.8847023295228243,-,-
1498,0.00018908851412959482,0.9609968405470264,-,-
1499,0.000438441897140323,0.8990951295233665,-,-
1500,0.0012307064328530523,0.8126044965739622,-,-
1501,0.00010087390513636462,0.9724939040470507,-,-
1502,0.0017278190652861138,0.765515678935702,-,-
1503,0.0010844201297701965,0.8432260922829665,-,-
1504,0.0018845858314068588,0.8083372747214309,-,-
1505,0.0006695217654395148,0.849550820961589,-,-
1506,0.0002319944266000771,0.9456770513740085,-,-
1507,0.00017616996442710204,0.965476636803019,-,-
1508,0.0016141181765980087,0.8294365355594324,-,-
1509,0.00039939389827441937,0.9215485288102897,-,-
1510,0.00043416476501422863,0.932940352925632,-,-
1511,0.0001251808569378183,0.9589461584371227,-,-
1512,0.0007682852362820392,0.8665621776975184,-,-
1513,0.0006565028239331853,0.866301360942703,-,-
1514,0.0016835032547353765,0.8657705088060693,-,-
1515,6.238523203469364e-05,0.9826239883805329,-,-
1516,0.0005649300539412884,0.9231622248398521,-,-
1517,0.0003628336303717199,0.9292747328882992,-,-
1518,0.00028712276538600924,0.9153671084737769,-,-
1519,0.0005837783393099552,0.8855367054208593,-,-
1520,0.0004853601721443634,0.9344114139434772,-,-
1521,0.0030145507439198146,0.8187590433337818,-,-
1522,0.00013932396600579075,0.9595515998461909,-,-
1523,0.0005256139758629421,0.8963886932079045,-,-
1524,0.00318846244436391,0.7784830106783059,-,-
1525,0.00011848549586656054,0.9612476575238847,-,-
1526,0.0016368287883977964,0.8011405297533523,-,-
1527,0.0016826548888326251,0.8099829803080187,-,-
1528,0.0004746524485395475,0.8979398835469148,-,-
1529,0.0009895686296573936,0.8644641324473242,-,-
1530,0.0006796657504535558,0.8366387091126208,-,-
1531,0.0002234622264805998,0.9102190821107407,-,-
1532,0.0002668083183986735,0.9326953878185458,-,-
1533,8.400587567854104e-05,0.9736056066489673,-,-
1534,0.00033223619433426165,0.9282960712982433,-,-
1535,0.0002773527674214255,0.9376660768927,-,-
1536,0.0011093537029406523,0.8278862551679828,-,-
1537,0.000247497789449704,0.9290717907636927,-,-
1538,0.0036940432909315863,0.7884922460397323,-,-
1539,0.0006428076167592533,0.8444891360097944,-,-
1540,0.00010474616042720573,0.9621254452057453,-,-
1541,0.00012498669256995847,0.9776537587174213,-,-
1542,0.00035680460610834484,0.9040655186626444,-,-
1543,0.0001813318682749213,0.9518305695220844,-,-
1544,0.0003210629175292364,0.9376606656504943,-,-
1545,0.0003778217957225369,0.956068332436653,-,-
1546,0.0007977607111711256,0.7855538685762045,-,-
1547,6.8696677196774e-05,0.9777978369024694,-,-
1548,0.0006415709221207823,0.8668495153017662,-,-
1549,0.0004606273825815808,0.9263369638248522,-,-
1550,0.0013903227817134677,0.8746872911291301,-,-
1551,0.00019577946237431032,0.9602690189774485,-,-
1552,0.00022878409529057634,0.930317838534194,-,-
1553,0.0001294513698240992,0.9587497480449253,-,-
1554,0.000320301704950695,0.928050100167782,-,-
1555,4.821895562737431e-05,0.9738246019014035,-,-
1556,7.954892087084925e-05,0.9712706519687441,-,-
1557,0.00018824676746665694,0.9476731332046734,-,-
1558,0.002193015929752214,0.8300547666592494,-,-
1559,7.933600199018476e-05,0.9772024874328253,-,-
1560,0.000335914285257243,0.9123113935076259,-,-
1561,0.00023872288387040189,0.9373697530269528,-,-
1562,0.00018650259777582508,0.9598203171607169,-,-
1563,0.00036608147070683,0.929619075151037,-,-
1564,0.0007084495147821414,0.8964753519887594,-,-
1565,0.00033413481295407297,0.9004193366546089,-,-
1566,0.0003764802964536871,0.8903054827262052,-,-
1567,9.28955147479421e-05,0.9787256448738382,-,-
1568,0.00027101925812663373,0.9332294272637734,-,-
1569,0.00010141006356125029,0.9755456179514428,-,-
1570,0.000425987797431404,0.9098751266500348,-,-
1571,0.0008120637852012552,0.8517530913248322,-,-
1572,0.00040933048044097375,0.9532486552597413,-,-
1573,0.00026656561293884873,0.9352029309463387,-,-
1574,0.0006327441658296086,0.8683043556122146,-,-
1575,5.195110367549839e-05,0.9903765991990049,-,-
1576,0.00021397023658817905,0.9601385148730305,-,-
1577,0.00014010613951040792,0.9604625442906815,-,-
1578,0.00013456142296004684,0.9499703573634777,-,-
1579,0.0006204047996107887,0.886351675819652,-,-
1580,0.0002058164363447013,0.9619583504382513,-,-
1581,0.00018944264345961188,0.9427224704429747,-,-
1582,0.0001666823873612235,0.9546191714604664,-,-
1583,0.00045319176985785724,0.9469377389931019,-,-
1584,0.00013801887255591463,0.9534067907092767,-,-
1585,0.00037231127857787844,0.9215559715043532,-,-
1586,0.00014195621703825422,0.9693830822640357,-,-
1587,0.0018587509384151444,0.7853169262571938,-,-
1588,0.0015204118049729244,0.801446651888495,-,-
1589,0.0004892622140143648,0.8905969526417749,-,-
1590,0.00011101678694377011,0.9675083295969849,-,-
1591,0.00019687715297669973,0.946010956451087,-,-
1592,0.0001694834290089288,0.9448000175334719,-,-
1593,0.00011959532174194122,0.9646873827812914,-,-
1594,0.0012117886454663448,0.8360669848100654,-,-
1595,0.00027700305091795063,0.9193102534524249,-,-
1596,0.00015991973068519612,0.9614004676771921,-,-
1597,0.0001557407839496673,0.9546451905436443,-,-
1598,0.0009318466520712429,0.824485582555981,-,-
1599,0.0006184146148402252,0.9453501469194681,-,-
1600,0.001111646166329361,0.8298859298831824,-,-
1601,0.0012857884369602906,0.8753304221428657,-,-
1602,0.0006597528706815666,0.8768679689018816,-,-
1603,0.0003427387215048621,0.9045410390524925,-,-
1604,0.0007341067915055296,0.8816055807726586,-,-
1605,0.0003205918482958491,0.9021375214298707,-,-
1606,0.0003159374195003908,0.9127419252938705,-,-
1607,0.000160524287921487,0.9420065843803057,-,-
1608,0.00031680784953585334,0.9474694914844362,-,-
1609,0.00017048514063402388,0.9484233481683588,-,-
1610,0.0002762120517602489,0.9200632536762247,-,-
1611,0.00014713908181214927,0.94989555507346,-,-
1612,0.0005217086243730338,0.9143486859283457,-,-
1613,0.00012962788288578997,0.9625243905113133,-,-
1614,0.0010956077482614842,0.8091724981222881,-,-
1615,0.00026849291493118475,0.920216489396515,-,-
1616,0.0004194049634369741,0.9125247963167391,-,-
1617,0.0033461172918262867,0.7569166094885531,-,-
1618,0.00022152609883517924,0.948392189366417,-,-
1619,0.0002438770652717722,0.9341676685787629,-,-
1620,0.0003986370985224202,0.9347638533249543,-,-
1621,0.00011905695690378438,0.9774401764952992,-,-
1622,0.0004954412743801771,0.8753381467278529,-,-
1623,3.927415622619487e-05,0.9797767279338369,-,-
1624,0.003002808212490836,0.7982571816595998,-,-
1625,0.0018515127996791875,0.8337840989988717,-,-
1626,0.00015902833972365776,0.975716838063841,-,-
1627,0.0011060771792330175,0.8568401016348477,-,-
1628,0.00014967866348722516,0.9689499819319383,-,-
1629,0.0002547502698719232,0.9421680137276593,-,-
1630,0.0008749928981072835,0.8736350711675098,-,-
1631,0.0001111723390793851,0.9658848699587326,-,-
1632,0.00021102136525130775,0.9213314471509637,-,-
1633,0.00046930079315041066,0.9155238317084528,-,-
1634,0.00014994012345985458,0.9559265816981609,-,-
1635,0.001417295080746452,0.8619717162360867,-,-
1636,8.3332919630845e-05,0.968631483397765,-,-
1637,0.0007349849439874411,0.893786454915318,-,-
1638,2.9006612068970268e-05,0.9889005658670519,-,-
1639,0.0008821747733048263,0.882038606070281,-,-
1640,0.0010231469300241546,0.8430263914544148,-,-
1641,0.00020238546370808711,0.9302968238131849,-,-
1642,0.0002679986783584506,0.9465177713447452,-,-
1643,0.0007320415886837477,0.8671094435136129,-,-
1644,0.00032844226671454587,0.917343462006249,-,-
1645,0.0009906034374815556,0.9037747563450637,-,-
1646,0.0002505470525904119,0.9562528867733061,-,-
1647,0.00013366010313878835,0.9669352933649564,-,-
1648,0.00021092979910055564,0.9445000492901431,-,-
1649,0.00047875968684376436,0.8976422242531178,-,-
1650,0.00037279337987762123,0.9268827117506335,-,-
1651,0.0010774710311727582,0.8439665090259918,-,-
1652,0.00022615846349792625,0.9645015066377738,-,-
1653,0.0005139243983524711,0.9364400584823291,-,-
1654,0.0011864193056748396,0.8738217615159334,-,-
1655,0.00016308152090273192,0.9591660814389862,-,-
1656,0.00031483641927809464,0.9269070419106761,-,-
1657,0.0002162560807370744,0.9201194960296677,-,-
1658,7.538100620167611e-05,0.9762277844678348,-,-
1659,0.00024165410390110417,0.8995234453403331,-,-
1660,0.0009242113589464819,0.8519115668259433,-,-
1661,0.00029652318912767796,0.8936287364672464,-,-
1662,0.0002482126673495516,0.9419779395547656,-,-
1663,9.651954854578059e-05,0.9672314906417533,-,-
1664,0.0012149184426914492,0.8780831366708077,-,-
1665,4.3394633010038624e-05,0.9921688450142547,-,-
1666,0.0005961287375951309,0.8902204177712708,-,-
1667,0.0005711874419782261,0.8642534965975474,-,-
1668,0.0005403561261340275,0.8850589062652113,-,-
1669,0.0005518559521031807,0.8820981834323117,-,-
1670,0.00031268295992546735,0.9238316074415044,-,-
1671,0.0009281056783700342,0.9181385836435347,-,-
1672,0.00017701171109003985,0.9562970378465498,-,-
1673,0.0008951782699182579,0.8905403759395173,-,-
1674,0.0001968937010762332,0.9471016842697524,-,-
1675,0.0018826640454477005,0.7913298122444429,-,-
1676,0.00013421942890302097,0.9580901700160431,-,-
1677,0.0006389287422285988,0.8771380260951434,-,-
1678,0.00011296835948208862,0.9694535861924702,-,-
1679,0.00017651195848412791,0.9656607431482762,-,-
1680,0.00042243216244497065,0.9307263081960739,-,-
1681,0.0008998393179535296,0.863424410987137,-,-
1682,0.00039462252957559086,0.897017323046361,-,-
1683,0.0007474048442906574,0.8738275796143703,-,-
1684,0.0008403643450234624,0.8919019958147029,-,-
1685,0.0001785881933722655,0.9592802883236877,-,-
1686,0.0014104353418864942,0.8297010196225898,-,-
1687,0.00018642647651797092,0.9526042656824659,-,-
1688,0.00029405200626400727,0.9353699915668395,-,-
1689,0.00019270703189425544,0.9478986750692855,-,-
1690,0.0003105217781263911,0.9338872657159714,-,-
1691,0.0002528648897317388,0.9315881566685894,-,-
1692,0.00014034222573041933,0.9438558656934675,-,-
1693,0.00042586865111476273,0.8342239246757326,-,-
1694,0.0004668207846336554,0.8922975589728462,-,-
1695,0.00034923109255517547,0.8891057266741568,-,-
1696,0.000726200109548419,0.8549955312120602,-,-
1697,0.000708376703144194,0.8639599714194901,-,-
1698,8.498993599746704e-05,0.9736310970656775,-,-
1699,0.001958510604849586,0.7734694053395464,-,-
1700,0.0005350839016226515,0.8746017605628755,-,-
1701,8.741368097580835e-05,0.9580189806227296,-,-
1702,0.0002958546459065242,0.9485000359457956,-,-
1703,0.0001818812651794338,0.9487609955917824,-,-
1704,0.0002592370112587753,0.9249670536361464,-,-
1705,0.0014428122502271226,0.8292661910501056,-,-
1706,0.00010321601282367392,0.9705652021153995,-,-
1707,0.001163716416321501,0.8380372708250967,-,-
1708,0.0001878518194911239,0.9507795949956092,-,-
1709,0.0003393220905545103,0.9044760232397902,-,-
1710,0.0006444900068784934,0.9092083559743893,-,-
1711,0.0001705656747184203,0.9590412805687284,-,-
1712,0.001255428190349479,0.8757157756038692,-,-
1713,0.002555648776516261,0.7015854438940533,-,-
1714,0.00012696253565425944,0.9496372443336091,-,-
1715,0.0005664932977438873,0.8656546637938979,-,-
1716,0.0003899118372417186,0.9272283968677855,-,-
1717,8.004095103031225e-05,0.9890775983300698,-,-
1718,0.0006000054057125143,0.8977811680548813,-,-
1719,0.00019124969592867108,0.9445294677679396,-,-
1720,9.156946037199025e-05,0.9842903637820868,-,-
1721,0.00208906076848271,0.8108116211761639,-,-
1722,0.0004158482252439052,0.9276312892093147,-,-
1723,0.000649977356683805,0.924051607636506,-,-
1724,0.00017535138510351111,0.939115174720018,-,-
1725,3.1454627593294046e-05,0.9830575837374325,-,-
1726,0.0011695225928444915,0.8516299910217265,-,-
1727,0.00015746619912769454,0.974076743873928,-,-
1728,0.00019240034044956775,0.9266152766360759,-,-
1729,0.00037964760270440076,0.8659663288380185,-,-
1730,0.00010652783914364687,0.9662162253763565,-,-
1731,7.275978723556828e-05,0.9692669947271517,-,-
1732,0.002470549623061873,0.8426566976410803,-,-
1733,0.0004125584630566436,0.9459783169261718,-,-
1734,0.0002619520027889064,0.9428851803216506,-,-
1735,0.00015250949171409075,0.966217956335361,-,-
1736,0.000344778550574026,0.9209747780459506,-,-
1737,0.000244292974173381,0.9337114362470001,-,-
1738,0.0010587672658733509,0.8829412768158329,-,-
1739,0.00027946320171526567,0.9526536111692198,-,-
1740,0.00222338500201611,0.7972608098172095,-,-
1741,6.891731852388746e-05,0.9824249378654388,-,-
1742,0.00032997682714461994,0.9215148210425281,-,-
1743,0.0007910543180335122,0.8973150334257864,-,-
1744,0.0001310057879736135,0.9537622984220112,-,-
1745,0.00030416951431879477,0.904526496834495,-,-
1746,7.521221558643432e-05,0.9862300213994037,-,-
1747,0.0005622205784443352,0.902437171470639,-,-
1748,0.0006641844517366401,0.8938752148120077,-,-
1749,6.490936881687156e-05,0.9717482449430525,-,-
1750,0.0005286588261771077,0.9023626610139334,-,-
1751,0.00019667085333584865,0.9249360275488475,-,-
1752,0.0005424511155349697,0.8984896011954036,-,-
1753,0.0021500680954295802,0.804321921181375,-,-
1754,0.00024227851885683522,0.9358474354529644,-,-
1755,0.004864763966182303,0.8164275629697089,-,-
1756,0.0003794192389308383,0.9288069567527062,-,-
1757,0.0001607261747357958,0.9638875521768163,-,-
1758,0.00016293810404010818,0.9538963554065745,-,-
1759,0.00036160134855979135,0.9312206569421075,-,-
1760,0.001094244184859923,0.8876737009547853,-,-
1761,0.0005820540273385635,0.8751611800677057,-,-
1762,0.0005793015267828233,0.9080532022047839,-,-
1763,0.0002077349126839528,0.9549952877060516,-,-
1764,0.00024022434810140893,0.9328628876780544,-,-
1765,0.00027605319000472724,0.9291469415251878,-,-
1766,8.959692690759598e-05,0.969127253028453,-,-
1767,0.00045353597032815433,0.9121755340812314,-,-
1768,7.157714972224015e-05,0.9739111466987438,-,-
1769,0.00014088059056857616,0.9613475178318072,-,-
1770,0.0001970062281530611,0.9462464650489367,-,-
1771,0.0007878837021628917,0.8665205641842013,-,-
1772,0.00026513916675906024,0.9272445308537401,-,-
1773,0.00012128212468772357,0.9726029318467896,-,-
1774,0.0007779592552693284,0.9457493801964689,-,-
1775,0.0017310922793738416,0.8372125202009992,-,-
1776,0.0047674809986447105,0.7407011769572395,-,-
1777,0.0002154739072324572,0.9498144823528626,-,-
1778,0.0001151493990006051,0.9657744897748578,-,-
1779,9.001173260256924e-05,0.9730887337392435,-,-
1780,0.0009182143276755381,0.7971122070798481,-,-
1781,0.0005211404729557167,0.874212136474315,-,-
1782,0.00016735203378901285,0.9694940533059647,-,-
1783,0.0010887766927740517,0.845771750275259,-,-
1784,0.000441427174296168,0.9121536623823732,-,-
1785,0.00041976681521344007,0.921016004571862,-,-
1786,0.00028278164727505204,0.9292293062379389,-,-
1787,0.00039591107492593344,0.9295372734987472,-,-
1788,0.00030437140113310357,0.9359603223053087,-,-
1789,0.0011580117348089823,0.8769986723458936,-,-
1790,0.00013051596422742164,0.9619091497628114,-,-
1791,0.00036129024428856134,0.9407786571509239,-,-
1792,0.00041887542425190176,0.9280248604443483,-,-
1793,0.000771898238013522,0.859594138339432,-,-
1794,0.0038688353502708646,0.8024576774027533,-,-
1795,0.0017972074530433885,0.8137231780978562,-,-
1796,0.0004136186446334237,0.912337415296713,-,-
1797,0.00032755087575300746,0.8984172440316412,-,-
1798,4.325011294077932e-05,0.9774945866053272,-,-
1799,0.00035368694415623174,0.9281531796363008,-,-
1800,4.936077449518644e-05,0.9900905219565481,-,-
1801,0.0007941741863988962,0.8784458175085574,-,-
1802,0.000591172030181527,0.898415374110798,-,-
1803,0.00048655384172404715,0.9074884802627564,-,-
1804,0.0005143083142616486,0.87929211569741,-,-
1805,0.00013569882900131666,0.9660754201231381,-,-
1806,0.0003353317921536635,0.9353689557711062,-,-
1807,0.00016360333764135524,0.9501197132765148,-,-
1808,0.0006376093070924603,0.8642975085682348,-,-
1809,0.0004546623443030685,0.9102991666309354,-,-
1810,0.0018743094615965494,0.8497949578712896,-,-
1811,0.0018400151801233051,0.8126170551505092,-,-
1812,0.00037121027835558225,0.9257454966282908,-,-
1813,0.000498521427306681,0.8906442106315479,-,-
1814,0.00017027222175335942,0.9532598975397383,-,-
1815,0.0005378077188058671,0.8623711262761691,-,-
1816,0.00020865498701801594,0.9378344303853196,-,-
1817,0.000312357513967975,0.9332773232121145,-,-
1818,0.00043824883597909874,0.9318722355186835,-,-
1819,0.0005284448040898076,0.921002144345146,-,-
1820,6.586253935000169e-05,0.9761807337415218,-,-
1821,0.00026556390131375363,0.9524634794353398,-,-
1822,0.0003705053293154547,0.9171125190613229,-,-
1823,0.0002125459968216617,0.9520046215199159,-,-
1824,0.00029680671323301875,0.9189191508721802,-,-
1825,0.00010336715213274666,0.9682147868409756,-,-
1826,7.622385607124948e-05,0.9775121694405928,-,-
1827,0.002219529294824802,0.8285724666013394,-,-
1828,0.0001704432187818723,0.9605761237947446,-,-
1829,0.0003152170255673654,0.9561755708479979,-,-
1830,0.0004616930801915388,0.8952459990649603,-,-
1831,0.00026882056730194817,0.963323626512079,-,-
1832,0.0022434545371303495,0.8402940124407893,-,-
1833,0.0001550932016545893,0.9650665608791645,-,-
1834,0.00028150744361097186,0.9464949787669037,-,-
1835,0.00041475274105478693,0.887979292164563,-,-
1836,0.00023546401146893621,0.9418677841100892,-,-
1837,0.00032354292604599164,0.9306708600904742,-,-
1838,0.00019752914809831996,0.9442088311383134,-,-
1839,0.0005133231507360871,0.8755292958713908,-,-
1840,7.490662734838219e-05,0.9724960272220999,-,-
1841,0.00034361908040004483,0.926227602259521,-,-
1842,0.0007950655773604346,0.9011856500773824,-,-
1843,0.0001068279113485212,0.9653887702562479,-,-
1844,0.00025795729156151724,0.9294535907680183,-,-
1845,0.0005211139959964631,0.857602416422515,-,-
1846,0.0003029493677798573,0.9262955172844106,-,-
1847,0.0014870717972394456,0.8588495871353237,-,-
1848,0.001129992492678845,0.8404824185986881,-,-
