Image Pair,Dice full,Dice no background,SSIM,MSE,Mean Dice full, Mean Dice no background,Mean SSIM,Mean MSE
153,0.6570112728044433,0.49319013486043095,0.005043257796340738,0.6374556136615139,-,-,-,-
154,0.6490091848146219,0.5430838990132565,0.006297411126699188,0.6866056894370158,-,-,-,-
155,0.672013102206441,0.5659765049478511,0.005097892121589396,0.5718323348536204,-,-,-,-
156,0.6913120731279707,0.6071816209608629,0.008462039188679585,0.76784287892084,-,-,-,-
157,0.650674181217689,0.5421312431257703,0.007585309159355987,0.8191266929374721,-,-,-,-
158,0.6839491081859996,0.5587139487076881,0.007364469003369028,0.5369671447704586,-,-,-,-
159,0.7107834645682323,0.5845857200419534,0.005827482507022448,0.5685565744542174,-,-,-,-
160,0.6738125129930843,0.5280692858051639,0.006200785743624632,0.622683252293272,-,-,-,-
161,0.6294992094082603,0.46449066781158443,0.006433047239396377,0.6274766904374556,-,-,-,-
162,0.5855503045056504,0.42313384836342544,0.00391710182865121,0.6834202743948942,-,-,-,-
163,0.621667641885062,0.5076107747865788,0.004756413971930979,0.8024422380604374,-,-,-,-
164,0.4933677700514294,0.30161312445971333,0.005213044557470875,0.6831985163309023,-,-,-,-
165,0.5131023585912698,0.3424874511991077,0.004411979548671138,0.8615596485879482,-,-,-,-
166,0.24859283642348576,0.0,0.004622567537849042,0.6495402430462782,-,-,-,-
167,0.24015037593984961,0.0,0.0033420490023778875,0.6812295046339772,-,-,-,-
168,0.4883127106772835,0.09226190476190477,0.003961162744101655,0.8861564865688872,-,-,-,-
169,0.7669508860112179,0.6826832884239075,0.002558381594646178,0.6917878802020924,-,-,-,-
170,0.7484259678779932,0.6510029133074042,0.0013191365436648226,0.9209139448242797,-,-,-,-
171,0.7439300622562621,0.668040293977393,0.002263668847186215,0.7901443673239362,-,-,-,-
172,0.7496655545462027,0.6548010016625957,0.0014870319416737101,0.9078319587697613,-,-,-,-
173,0.7912371946872898,0.7148440790839334,0.0009659858033595649,0.9301948138069293,-,-,-,-
174,0.7611347047406173,0.6642608056110166,0.000925293583887288,0.9216753241066139,-,-,-,-
