Index,MSE,SSIM,Time,Mean MSE,Mean SSIM,Mean Time,Mean NegJ
745,0.00020432601217129818,0.9483008733442453,0.011422395706176758,-,-,-,-
746,0.0002971596872045739,0.9429277129392397,0.01143336296081543,-,-,-,-
747,0.00022996450443872073,0.9510873996237812,0.008567333221435547,-,-,-,-
748,0.00016067433131386138,0.9587490357439463,0.008577823638916016,-,-,-,-
749,0.00010775571569204453,0.966246816876018,0.008647918701171875,-,-,-,-
750,0.0001402848699951562,0.9574666944414912,0.008547306060791016,-,-,-,-
751,0.00018380195714242048,0.9366464408614287,0.008525848388671875,-,-,-,-
752,0.00013320777825610817,0.9532372590264399,0.011115074157714844,-,-,-,-
753,7.246855023236329e-05,0.9743163581358912,0.008596181869506836,-,-,-,-
754,6.506491753962247e-05,0.977783638324029,0.008672237396240234,-,-,-,-
755,0.00011309855428631492,0.9617423312176636,0.008370637893676758,-,-,-,-
756,0.00017162804561974787,0.9560409423456419,0.009790658950805664,-,-,-,-
757,0.00018914918385996756,0.9574908846857765,0.008475780487060547,-,-,-,-
758,0.0001535398732339406,0.9627503287979666,0.010790586471557617,-,-,-,-
759,0.00012103942012239484,0.9653518091318161,0.008433818817138672,-,-,-,-
760,9.486143133621922e-05,0.9711024821407146,0.010673761367797852,-,-,-,-
761,0.0001284463794275327,0.9643568077766658,0.008348941802978516,-,-,-,-
762,0.0001593504616424283,0.9476249836963889,0.011101245880126953,-,-,-,-
763,0.00017220613494006574,0.9538112269984665,0.011071443557739258,-,-,-,-
764,5.327936716431107e-05,0.9787218338057915,0.00934600830078125,-,-,-,-
765,5.1872776915981175e-05,0.9806299396193991,0.00838327407836914,-,-,-,-
766,0.00011100464592864625,0.967248533193658,0.008121252059936523,-,-,-,-
767,0.00013563925801720537,0.9605412093757512,0.011096477508544922,-,-,-,-
768,0.00012352494188940883,0.9667868648986876,0.011058807373046875,-,-,-,-
769,9.549355290143547e-05,0.9722164555456351,0.009396076202392578,-,-,-,-
770,8.429050443241158e-05,0.9716344429311535,0.008375406265258789,-,-,-,-
771,0.0014098252836354064,0.8260235073063875,0.008127927780151367,-,-,-,-
772,0.0018946613789515793,0.7932024597093855,0.00835871696472168,-,-,-,-
773,0.0016624583907762969,0.8172975003543738,0.01126718521118164,-,-,-,-
774,0.0012255985572609594,0.8339081815957612,0.01105499267578125,-,-,-,-
775,0.0008538454899455768,0.8722870211499242,0.008661985397338867,-,-,-,-
776,0.0006316322051468366,0.8907522549213117,0.00852656364440918,-,-,-,-
777,0.00040465292605309074,0.9192801527870252,0.008291244506835938,-,-,-,-
778,0.000490099623539155,0.9140271939102929,0.008859872817993164,-,-,-,-
779,0.0004541659588385463,0.9041871918707283,0.011034488677978516,-,-,-,-
780,0.0007150236288728503,0.8722343814785228,0.011219501495361328,-,-,-,-
781,0.0007824912819147434,0.8627107991987603,0.008383512496948242,-,-,-,-
782,0.0007117415438947778,0.8728329813973417,0.008426666259765625,-,-,-,-
783,0.0009507643979483253,0.8670154915603053,0.008294105529785156,-,-,-,-
784,0.0009884212518569235,0.8660602950890974,0.008372306823730469,-,-,-,-
785,0.000957554600077996,0.880885215724229,0.01115560531616211,-,-,-,-
786,0.0006987368258511664,0.8988619561856183,0.011201858520507812,-,-,-,-
787,0.0003708274266914607,0.9345074164058262,0.009986639022827148,-,-,-,-
788,0.0002572413499609492,0.9452132727467815,0.008411407470703125,-,-,-,-
789,0.0004173243489043364,0.9309032467517891,0.008077859878540039,-,-,-,-
790,0.0007545681147752798,0.9006732945790984,0.008658170700073242,-,-,-,-
791,0.0009325571978235507,0.8779328752698581,0.011061906814575195,-,-,-,-
792,0.0010685581341774249,0.8780370303079712,0.011153459548950195,-,-,-,-
793,0.00036725639310913573,0.9142394450998869,0.008438587188720703,-,-,-,-
794,0.00045837019735281176,0.9008557559875712,0.00814676284790039,-,-,-,-
795,0.0004664887012150342,0.9002448160213864,0.008443117141723633,-,-,-,-
796,0.0004156132089374935,0.9192532713633567,0.008423328399658203,-,-,-,-
797,0.0002741622944396384,0.9347439343767272,0.008501768112182617,-,-,-,-
798,0.0001665709482894225,0.95910925945609,0.008462905883789062,-,-,-,-
799,0.00014087619025931512,0.9627522852831306,0.008577823638916016,-,-,-,-
800,0.00027911023867418475,0.9525714127564461,0.008570194244384766,-,-,-,-
801,0.0003815153620299377,0.9283022010993016,0.011094808578491211,-,-,-,-
802,0.0005193223834263343,0.9074941230471579,0.011046648025512695,-,-,-,-
803,0.0004981981797604531,0.9036362651433373,0.008429288864135742,-,-,-,-
804,0.0003486861406568205,0.923653391680043,0.008424997329711914,-,-,-,-
805,0.000408564849802639,0.9142704298039055,0.008416414260864258,-,-,-,-
806,0.00039747982460042864,0.9174886415473428,0.008467912673950195,-,-,-,-
807,0.0003275574931908982,0.9290033685897067,0.011205196380615234,-,-,-,-
808,0.00023201537014765736,0.9487838374393417,0.011098146438598633,-,-,-,-
809,0.00013014529686277362,0.961638217129588,0.009308099746704102,-,-,-,-
810,0.00013999251038974793,0.9620705136027431,0.008291006088256836,-,-,-,-
811,0.00023144616546418557,0.9530115458822602,0.00832676887512207,-,-,-,-
812,0.0004462228362602939,0.9276401052759309,0.008374214172363281,-,-,-,-
813,0.0005799049627617973,0.8971713403152721,0.008460044860839844,-,-,-,-
814,0.0006733454252319043,0.8857966426169519,0.011181354522705078,-,-,-,-
815,0.0002897429076990345,0.9425413092844599,0.010263204574584961,-,-,-,-
816,0.00041889636074573914,0.9243245099579128,0.008447885513305664,-,-,-,-
817,0.00047069966083095147,0.9176575237875959,0.008314371109008789,-,-,-,-
818,0.0003303441945543441,0.9323314141819256,0.008368730545043945,-,-,-,-
819,0.00020774040370673266,0.9528908246245823,0.011133432388305664,-,-,-,-
820,0.00013592831184506456,0.9638315669436663,0.011136531829833984,-,-,-,-
821,0.00015581801323822928,0.9616286233832656,0.009335756301879883,-,-,-,-
822,0.00028673331942771747,0.9420993738522004,0.008544921875,-,-,-,-
823,0.00040761718983234904,0.933268642800629,0.008571863174438477,-,-,-,-
824,0.0004840484384774765,0.9230771254558614,0.012266874313354492,-,-,-,-
825,0.0005920402167680657,0.9162146831666561,0.01366877555847168,-,-,-,-
826,0.0002779849284784809,0.9457339728263054,0.010614633560180664,-,-,-,-
827,0.00033906835981171654,0.9346037438995323,0.008679866790771484,-,-,-,-
828,0.00037346525776647935,0.9357607458390544,0.008587837219238281,-,-,-,-
829,0.00028066016187941847,0.948728280184989,0.008773326873779297,-,-,-,-
830,0.0001842597490367438,0.9629546514161132,0.0113067626953125,-,-,-,-
831,0.00012133731259552632,0.9719677865027004,0.011240959167480469,-,-,-,-
832,0.0001249822917804534,0.9694044139948751,0.009175539016723633,-,-,-,-
833,0.00034608586390206365,0.9442471194789961,0.008440732955932617,-,-,-,-
834,0.0002961911270033778,0.9471381083357988,0.008360147476196289,-,-,-,-
835,0.00034099123163465846,0.9407531116683806,0.008466243743896484,-,-,-,-
836,0.0003987683574254902,0.934708691915839,0.01108860969543457,-,-,-,-
837,0.0002430143604993079,0.9551347074468306,0.011040925979614258,-,-,-,-
838,0.00028183509370772927,0.947714890805892,0.00938105583190918,-,-,-,-
839,0.00029872738079476496,0.9464937550696008,0.008325815200805664,-,-,-,-
840,0.00021837205207834344,0.9589739627347105,0.008380413055419922,-,-,-,-
841,0.00012772374844488126,0.9707425692201196,0.008528470993041992,-,-,-,-
842,8.359216593356497e-05,0.9778166621426103,0.011048316955566406,-,-,-,-
843,0.00010268756773093122,0.9765410478273466,0.011046171188354492,-,-,-,-
844,0.00025419425877326314,0.9586362165849612,0.008406400680541992,-,-,-,-
845,0.0002550823387232004,0.9526762367394754,0.008341312408447266,-,-,-,-
846,0.000254364140336667,0.9521436039980056,0.008621931076049805,-,-,-,-
847,0.00026844656797851094,0.9466287560978562,0.008900165557861328,-,-,-,-
848,0.0002024494602911988,0.96334547355092,0.008499622344970703,-,-,-,-
849,0.00024086863352433603,0.9526324834559825,0.008765459060668945,-,-,-,-
850,0.00026796335853468737,0.9496236307999605,0.011142253875732422,-,-,-,-
851,0.000164202375318689,0.9651617527400193,0.01114797592163086,-,-,-,-
852,0.00010386359989951757,0.9730321837060718,0.008447408676147461,-,-,-,-
853,7.405053581140577e-05,0.9796269393032261,0.008342981338500977,-,-,-,-
854,7.42149116900404e-05,0.9812695473738599,0.00843954086303711,-,-,-,-
855,0.00017534698112983468,0.966877804172437,0.011125326156616211,-,-,-,-
856,0.00018185148213079798,0.9627182554699891,0.011371374130249023,-,-,-,-
857,0.0002709133243865285,0.9555020725491441,0.008464813232421875,-,-,-,-
858,0.0002812360587269809,0.9533831194456815,0.009607791900634766,-,-,-,-
859,0.0002876644452878744,0.9669683916812263,0.01111745834350586,-,-,-,-
860,0.0003051006007249775,0.959927223591715,0.011092424392700195,-,-,-,-
861,0.00025681104593857485,0.960801948995278,0.01350712776184082,-,-,-,-
862,0.00018154699563055046,0.9698685680698981,0.009253740310668945,-,-,-,-
863,9.367327765372676e-05,0.9790196516365769,0.018262386322021484,-,-,-,-
864,6.565624608542761e-05,0.983626239632994,0.011185646057128906,-,-,-,-
865,6.892502314320397e-05,0.9848385991311043,0.008769035339355469,-,-,-,-
866,0.0001375632570894078,0.9777144292591855,0.008338689804077148,-,-,-,-
867,0.00020296134031029788,0.9722373097972402,0.008441925048828125,-,-,-,-
868,0.00015746621072293168,0.9740767572385968,0.01104879379272461,-,-,-,-
869,0.00032524959191555005,0.9630762215474183,0.011040687561035156,-,-,-,-
870,0.00010846950865563456,0.9789163603379232,0.008352279663085938,-,-,-,-
871,0.00014442958227477585,0.9742697535754589,0.008358001708984375,-,-,-,-
872,0.00016458077471134756,0.9710466092230037,0.008240461349487305,-,-,-,-
873,0.00011643792710454285,0.9772150924737746,0.008429765701293945,-,-,-,-
874,7.611463218057662e-05,0.9829284880353336,0.008614063262939453,-,-,-,-
875,6.100732745517261e-05,0.9845884623190099,0.008573532104492188,-,-,-,-
876,5.8632097643118685e-05,0.9868314701571238,0.008381128311157227,-,-,-,-
877,7.621391182208731e-05,0.9844977064811372,0.008481979370117188,-,-,-,-
878,0.00011542518965198578,0.9802381039736972,0.008261680603027344,-,-,-,-
879,7.12682481609263e-05,0.9835342913244365,0.008699417114257812,-,-,-,-
880,9.559729452494472e-05,0.9812966686445115,0.011095046997070312,-,-,-,-
881,0.001907456336323302,0.8028707439389225,0.01112675666809082,-,-,-,-
882,0.002832429993966704,0.7962074463083527,0.008381843566894531,-,-,-,-
883,0.0018603439824231432,0.7647185050686817,0.00841069221496582,-,-,-,-
884,0.001599548101084081,0.7677253988727333,0.008300065994262695,-,-,-,-
885,0.0013030735664673056,0.7906690272671734,0.008749246597290039,-,-,-,-
886,0.000773934767232216,0.8503165839546535,0.011058568954467773,-,-,-,-
887,0.0007011893849324184,0.8635941233769653,0.01105499267578125,-,-,-,-
888,0.000540467628826556,0.8881048218494183,0.008411645889282227,-,-,-,-
889,0.0003756794227612565,0.9110598722759715,0.008446455001831055,-,-,-,-
890,0.0006007445728697128,0.8716199538945342,0.008301496505737305,-,-,-,-
891,0.0004968831962939862,0.8782187281794578,0.00838160514831543,-,-,-,-
892,0.0004309886221277073,0.8779750302698405,0.01106715202331543,-,-,-,-
893,0.0008174430119574544,0.8322020799335899,0.011137962341308594,-,-,-,-
894,0.001005477946417245,0.8279188751588574,0.009261369705200195,-,-,-,-
895,0.0007610250304027512,0.8547924049129231,0.008450031280517578,-,-,-,-
896,0.0007571517065065914,0.8520119437131151,0.008388757705688477,-,-,-,-
897,0.0005356818703136387,0.874867189315587,0.008398294448852539,-,-,-,-
898,0.0003246880962317058,0.898466489228763,0.011111974716186523,-,-,-,-
899,0.00029234427427825055,0.9059025803951496,0.011097908020019531,-,-,-,-
900,0.000414254114076949,0.8742689418934942,0.008606910705566406,-,-,-,-
901,0.000500566763995246,0.8879503109964131,0.008388996124267578,-,-,-,-
902,0.00029741238833753367,0.9144230644961051,0.00840449333190918,-,-,-,-
903,0.00020861197518656725,0.9251737862742304,0.00877070426940918,-,-,-,-
904,0.0005257672966038604,0.8850110356575238,0.0147552490234375,-,-,-,-
905,0.0005660928037788249,0.8779085325268462,0.011326313018798828,-,-,-,-
906,0.0005347639768613451,0.8747315068857144,0.008645772933959961,-,-,-,-
907,0.00035498764599239464,0.8966990339549423,0.00828242301940918,-,-,-,-
908,0.0003282856324468399,0.911077108476861,0.012923002243041992,-,-,-,-
909,0.00030001597764657377,0.9180366610247398,0.011259317398071289,-,-,-,-
910,0.0003783337207874047,0.894117255172715,0.011062383651733398,-,-,-,-
911,0.0003655320739599863,0.8928603701539599,0.009278297424316406,-,-,-,-
912,0.0002002187649723004,0.9285454584897731,0.008265972137451172,-,-,-,-
913,0.00015970130216433792,0.933239425555235,0.008149147033691406,-,-,-,-
914,0.00014927821513015954,0.9441315684340827,0.011083364486694336,-,-,-,-
915,0.00027689162745401667,0.9048758892688117,0.01208949089050293,-,-,-,-
916,0.0004639700847452729,0.8800864391194967,0.009063720703125,-,-,-,-
917,0.0003721159980637259,0.9031302043159382,0.008351325988769531,-,-,-,-
918,0.0003405290023458282,0.8980162389783618,0.008012771606445312,-,-,-,-
919,0.00022115984112962468,0.9196539428497549,0.011095046997070312,-,-,-,-
920,0.0002241043163022609,0.9250605276335074,0.011186838150024414,-,-,-,-
921,0.00027572335757164413,0.9206433361515747,0.009517908096313477,-,-,-,-
922,0.00029112851089470413,0.9041158758959851,0.008385896682739258,-,-,-,-
923,0.00024105836794690766,0.9093998596962871,0.00812983512878418,-,-,-,-
924,0.00014937748729624772,0.9358595450658623,0.011138677597045898,-,-,-,-
925,0.00017843596335637577,0.9353998754405451,0.011147499084472656,-,-,-,-
926,0.00026967776190631003,0.9165634641921314,0.00957179069519043,-,-,-,-
927,0.0002092617434924461,0.92384080366687,0.008408308029174805,-,-,-,-
928,0.00018013709547020582,0.9355656471640226,0.008275747299194336,-,-,-,-
929,0.000285431544247523,0.925789305060356,0.011121511459350586,-,-,-,-
930,0.00020675415384876795,0.9342594572913203,0.011076927185058594,-,-,-,-
931,0.000246521471899804,0.928251819104071,0.008951663970947266,-,-,-,-
932,0.00036510514186204604,0.9010533590078359,0.008377552032470703,-,-,-,-
933,0.00027552363750453615,0.9031617271506786,0.008349180221557617,-,-,-,-
934,0.00024104512938869435,0.9191020237297535,0.008406639099121094,-,-,-,-
935,0.00015732057609614623,0.9396146244043065,0.011257171630859375,-,-,-,-
936,0.0002772005495978021,0.9301814408889172,0.010921716690063477,-,-,-,-
937,0.0002604483481668648,0.9212665897608759,0.008422613143920898,-,-,-,-
938,0.0002996066679079023,0.9161149600582897,0.008329153060913086,-,-,-,-
939,0.00022315663683328117,0.9338312102182839,0.008507013320922852,-,-,-,-
940,0.00024103850827602146,0.9314804515049377,0.011155366897583008,-,-,-,-
941,0.00019852424320655334,0.9377426372623413,0.01110696792602539,-,-,-,-
942,0.000296304744573003,0.917015128121,0.00909876823425293,-,-,-,-
943,0.0004327537635673713,0.8956500276867532,0.008619546890258789,-,-,-,-
944,0.0006479121245803857,0.8865228955387658,0.008460521697998047,-,-,-,-
945,0.00039766958504691057,0.9117424027953673,0.008543014526367188,-,-,-,-
946,0.0002471458664596457,0.9344381646974077,0.008597373962402344,-,-,-,-
947,0.0003133923118462657,0.9285654812006325,0.01071310043334961,-,-,-,-
948,0.0003138225574866416,0.9191396656578863,0.008458375930786133,-,-,-,-
949,0.0003322638114655883,0.909421526458693,0.010686635971069336,-,-,-,-
950,0.00026187586680114584,0.9280899658521807,0.008373737335205078,-,-,-,-
951,0.0002605156593028252,0.9273184389951944,0.010718345642089844,-,-,-,-
952,0.00022483463040430564,0.9389484262904475,0.011115789413452148,-,-,-,-
953,0.00032119972763968373,0.921030569121012,0.011101007461547852,-,-,-,-
954,0.00035443490131077286,0.91768553558694,0.009257793426513672,-,-,-,-
955,0.0005520765641365837,0.9003502772860971,0.008433341979980469,-,-,-,-
956,0.00035592534971843264,0.9222461563374833,0.00839376449584961,-,-,-,-
957,0.0002494548961054808,0.9352149020595064,0.008334636688232422,-,-,-,-
958,0.00015521675465845344,0.951880384994544,0.011196136474609375,-,-,-,-
959,0.00015485051178380224,0.9401848176864857,0.011087417602539062,-,-,-,-
960,0.00017569560128148756,0.9340301510233513,0.009240865707397461,-,-,-,-
961,0.00011158934368067541,0.9558497972078669,0.008425712585449219,-,-,-,-
962,0.0001153215076375285,0.9554981785815625,0.008328676223754883,-,-,-,-
963,9.919813000159104e-05,0.962128802617493,0.008435964584350586,-,-,-,-
964,0.00014873211389530548,0.9518102584346957,0.011721134185791016,-,-,-,-
965,0.00015972777685052244,0.9433289681356855,0.011287927627563477,-,-,-,-
966,0.0002491978161293639,0.929774976871066,0.009037017822265625,-,-,-,-
967,0.00019680212015854744,0.9429398829712794,0.008688926696777344,-,-,-,-
968,0.00013527741835812296,0.9542660194141874,0.008511781692504883,-,-,-,-
969,0.00012776898513696089,0.9582498624815637,0.013087272644042969,-,-,-,-
970,0.00018272854752636504,0.9411851453818428,0.008397340774536133,-,-,-,-
971,0.00017830024827022206,0.9367916046932282,0.00836324691772461,-,-,-,-
972,0.00010990034341427028,0.9595117976647516,0.008505582809448242,-,-,-,-
973,0.00011681853581294175,0.9589841893858567,0.008458137512207031,-,-,-,-
974,9.50147732582092e-05,0.963016898778957,0.008394241333007812,-,-,-,-
975,0.00015669612452320306,0.9525594373636512,0.008401632308959961,-,-,-,-
976,0.00018894396509953144,0.9427423239787216,0.00845956802368164,-,-,-,-
977,0.00022669350501638904,0.9403570611173327,0.019575119018554688,-,-,-,-
978,0.0001876609439090265,0.947276397107291,0.014889955520629883,-,-,-,-
979,0.00014978346625438895,0.9553256262815886,0.02062225341796875,-,-,-,-
980,0.00011966704271454068,0.9620190122295099,0.013707876205444336,-,-,-,-
981,0.00016392106093707348,0.9503122642134174,0.008597135543823242,-,-,-,-
982,0.00021817452971602838,0.93168395107722,0.018045663833618164,-,-,-,-
983,0.00013019935693213603,0.9561367183756346,0.009273767471313477,-,-,-,-
984,0.0001263347996747745,0.9618070363156755,0.008425474166870117,-,-,-,-
985,0.00010247907713697682,0.96652666229243,0.00835728645324707,-,-,-,-
986,0.00012705632036110379,0.9587025711568735,0.010781049728393555,-,-,-,-
987,0.00019673151708671168,0.946593555479534,0.008555412292480469,-,-,-,-
988,0.0002533127842212491,0.9469774681548749,0.008371829986572266,-,-,-,-
989,0.00019943547336027348,0.9511956878900719,0.008361101150512695,-,-,-,-
990,0.00014185471428739097,0.9601276172408703,0.008295059204101562,-,-,-,-
991,0.00010497672873530179,0.9648186649113358,0.010732650756835938,-,-,-,-
992,0.00015154970368556797,0.9556883955673244,0.008332252502441406,-,-,-,-
993,0.0002059830103229088,0.9435532537135936,0.010263681411743164,-,-,-,-
994,9.43186377897873e-05,0.9699892022184291,0.008332490921020508,-,-,-,-
995,0.00010013037338486955,0.9679039466662263,0.010272026062011719,-,-,-,-
996,8.319610604486577e-05,0.9702234481424284,0.008410930633544922,-,-,-,-
997,0.00013495860576223572,0.9680057203012192,0.011013031005859375,-,-,-,-
998,0.0001257986368692429,0.9679704424907215,0.00821542739868164,-,-,-,-
999,0.00012354813496658686,0.964131022807072,0.0103302001953125,-,-,-,-
1000,0.00014261594856340964,0.9599653030171827,0.008185386657714844,-,-,-,-
1001,0.0001240401638351586,0.963214493470221,0.010194540023803711,-,-,-,-
1002,0.0007507597880006206,0.8747741968994297,0.008168697357177734,-,-,-,-
1003,0.0007970965671017463,0.850333565054678,0.010152339935302734,-,-,-,-
1004,0.0009142118592854143,0.8415194130439129,0.008175134658813477,-,-,-,-
1005,0.0010747294955274962,0.8290233090686743,0.010237455368041992,-,-,-,-
1006,0.0009913182716040363,0.8403377622162785,0.008172273635864258,-,-,-,-
1007,0.0006349086460292907,0.8801580537002969,0.010396003723144531,-,-,-,-
1008,0.0007042453001173071,0.8882676299869738,0.0083160400390625,-,-,-,-
1009,0.0007999859398081717,0.87454933320563,0.011084318161010742,-,-,-,-
1010,0.001150003624522539,0.8441866839003198,0.008466482162475586,-,-,-,-
1011,0.0012668199194613985,0.8131771115586733,0.010320425033569336,-,-,-,-
1012,0.0010435882572652152,0.838256330285834,0.008363962173461914,-,-,-,-
1013,0.00042724773362453017,0.9142787417573842,0.010477542877197266,-,-,-,-
1014,0.0004460363755939524,0.9009016400079969,0.008524894714355469,-,-,-,-
1015,0.0006063830676741386,0.8768864468183566,0.010620832443237305,-,-,-,-
1016,0.0005766438587576532,0.8987216463772638,0.008403539657592773,-,-,-,-
1017,0.00046262417479261676,0.9084444905220876,0.01052999496459961,-,-,-,-
1018,0.0002965584872716056,0.930837163218657,0.008451700210571289,-,-,-,-
1019,0.0003477440091692313,0.9172413663637367,0.010711431503295898,-,-,-,-
1020,0.0005129017317114415,0.9024483089506224,0.009001016616821289,-,-,-,-
1021,0.0009331737806115711,0.8518054607835059,0.011039257049560547,-,-,-,-
1022,0.0011348156745213866,0.8350882723356013,0.008368968963623047,-,-,-,-
1023,0.0008823855046854606,0.8595319000783052,0.008684873580932617,-,-,-,-
1024,0.00032171494401491546,0.9297675700207864,0.008506059646606445,-,-,-,-
1025,0.0003211930843190063,0.9278303302206704,0.009285688400268555,-,-,-,-
1026,0.0003680430144467655,0.9202379582799526,0.008510589599609375,-,-,-,-
1027,0.00036824378780138747,0.9237672577118047,0.008503198623657227,-,-,-,-
1028,0.00025216767256401487,0.9393033825341656,0.008493900299072266,-,-,-,-
1029,0.00018507617075189066,0.9558140944739725,0.008635997772216797,-,-,-,-
1030,0.00021079301886583408,0.9444115997910193,0.008543729782104492,-,-,-,-
1031,0.0003142385080638735,0.9269211593015891,0.008509397506713867,-,-,-,-
1032,0.0006076406668140707,0.8994076260961651,0.008484601974487305,-,-,-,-
1033,0.0005729724493005636,0.8981296221792294,0.008472204208374023,-,-,-,-
1034,0.0003803735036881883,0.9228377278532686,0.00878286361694336,-,-,-,-
1035,0.0004289201299732513,0.9295377118945772,0.00875091552734375,-,-,-,-
1036,0.00036250929057377783,0.930044643695685,0.008610725402832031,-,-,-,-
1037,0.00034705010952684626,0.9272714241674416,0.0081634521484375,-,-,-,-
1038,0.000307955759033057,0.9381355355172125,0.00840902328491211,-,-,-,-
1039,0.00022073838614449106,0.9484670950656946,0.008144617080688477,-,-,-,-
1040,0.00017905710335222943,0.9580653783015247,0.008112907409667969,-,-,-,-
1041,0.0002739151860291708,0.9442359408810831,0.008106708526611328,-,-,-,-
1042,0.00035448124381834694,0.9319799894918909,0.008248329162597656,-,-,-,-
1043,0.0005961352713185012,0.915035220922302,0.008269548416137695,-,-,-,-
1044,0.0007333135685016596,0.9061471955561998,0.008191108703613281,-,-,-,-
1045,0.0004423726617607363,0.9287453422655229,0.008161783218383789,-,-,-,-
1046,0.0003858696278605597,0.942823280402207,0.008252382278442383,-,-,-,-
1047,0.00035513001318775346,0.936157341008774,0.008148193359375,-,-,-,-
1048,0.0003338204477922464,0.9342671802437198,0.008028030395507812,-,-,-,-
1049,0.0003590969618585394,0.943175661931142,0.008212089538574219,-,-,-,-
1050,0.00022607687576096567,0.9546066940844594,0.008085966110229492,-,-,-,-
1051,0.00018627760767623224,0.9638778802452176,0.008015871047973633,-,-,-,-
1052,0.00033153998825044686,0.9513430475150935,0.008308172225952148,-,-,-,-
1053,0.00039963990667368554,0.9373561494836682,0.00840139389038086,-,-,-,-
1054,0.00047155026818434837,0.9297072121464625,0.008162975311279297,-,-,-,-
1055,0.0006333464866608539,0.9116899160750745,0.008107900619506836,-,-,-,-
1056,0.00040861674015454154,0.9361877347174099,0.008264303207397461,-,-,-,-
1057,0.0002582265402223067,0.9595134608657966,0.008443593978881836,-,-,-,-
1058,0.0002429338334069864,0.9509463003945366,0.008255243301391602,-,-,-,-
1059,0.0002490201309771721,0.9484590680908713,0.008467912673950195,-,-,-,-
1060,0.00016298338880502063,0.9614608851578254,0.008707523345947266,-,-,-,-
1061,0.0001336116162292715,0.9699554213577348,0.008241891860961914,-,-,-,-
1062,8.280669517604906e-05,0.9784046754346197,0.008403778076171875,-,-,-,-
1063,0.000147039801278497,0.9675442323146032,0.008598089218139648,-,-,-,-
1064,0.00022977917395933313,0.953857941897311,0.008644580841064453,-,-,-,-
1065,0.0002500661261119047,0.9525384147112307,0.008824825286865234,-,-,-,-
1066,0.0004340168005651914,0.9396346671723005,0.008574962615966797,-,-,-,-
1067,0.0001911647736395106,0.957258161999027,0.00851583480834961,-,-,-,-
1068,0.00014424980457183588,0.966732888995396,0.008540630340576172,-,-,-,-
1069,0.00016397291229652142,0.9591869814978944,0.008452177047729492,-,-,-,-
1070,0.00014860744472458128,0.9582850889055314,0.008385181427001953,-,-,-,-
1071,0.0001249249260363751,0.965764152830579,0.008325815200805664,-,-,-,-
1072,0.00011584227032358405,0.9718238486644163,0.008328676223754883,-,-,-,-
1073,6.766738967287818e-05,0.9805296702556723,0.008409261703491211,-,-,-,-
1074,9.969348237957743e-05,0.9714715181681326,0.008310794830322266,-,-,-,-
1075,0.00014916235493179694,0.9609432503274989,0.013171911239624023,-,-,-,-
1076,0.0002823403638822248,0.948232793537314,0.008484363555908203,-,-,-,-
1077,0.0002401261871394272,0.9491162894936864,0.00830388069152832,-,-,-,-
1078,0.00012712467814306086,0.9666161534540231,0.008380889892578125,-,-,-,-
1079,0.00010591883041881308,0.9690914239414008,0.0083160400390625,-,-,-,-
1080,0.00011415873426392611,0.9666701316670904,0.008205890655517578,-,-,-,-
1081,0.00012485210223598176,0.9611254408668646,0.00831913948059082,-,-,-,-
1082,9.642135667144432e-05,0.9708888560667424,0.00817561149597168,-,-,-,-
1083,7.330367300103333e-05,0.9764449486224428,0.008334159851074219,-,-,-,-
1084,5.557179748361478e-05,0.9825314812037008,0.008424520492553711,-,-,-,-
1085,0.00012344999409493045,0.9711545330396971,0.008743524551391602,-,-,-,-
1086,0.0001339061150360146,0.9655767191340131,0.00839543342590332,-,-,-,-
1087,0.00010893837838865097,0.967835727397625,0.008833646774291992,-,-,-,-
1088,9.935366576858861e-05,0.9697962541214462,0.008493661880493164,-,-,-,-
1089,0.00010933991612014847,0.9646179179286773,0.008448600769042969,-,-,-,-
1090,0.0005744805225578888,0.838535444006656,0.008395671844482422,-,-,-,-
1091,0.0009202740205855192,0.7981853239684001,0.008411884307861328,-,-,-,-
1092,0.0011783062871652942,0.7997599078236306,0.008266210556030273,-,-,-,-
1093,0.0011284071484993837,0.8227614494529862,0.008364439010620117,-,-,-,-
1094,0.0011149932949743792,0.8238881454785986,0.008365631103515625,-,-,-,-
1095,0.001100636164166907,0.835591321548933,0.008321285247802734,-,-,-,-
1096,0.0008510081044928695,0.8513036620333061,0.008361101150512695,-,-,-,-
1097,0.0007611387298639563,0.8610173161632211,0.008270502090454102,-,-,-,-
1098,0.0009760455643156655,0.8351304092592563,0.008415699005126953,-,-,-,-
1099,0.0010007474490214801,0.817427924372305,0.008252859115600586,-,-,-,-
1100,0.0010158216687285828,0.8280366479785652,0.008509397506713867,-,-,-,-
1101,0.0015312442482100547,0.7914732893026041,0.008087396621704102,-,-,-,-
1102,0.0013994639620486422,0.8088675583925922,0.008409738540649414,-,-,-,-
1103,0.0013444702053669183,0.8118603260986692,0.008243799209594727,-,-,-,-
1104,0.001560711939677339,0.815947591762813,0.008362531661987305,-,-,-,-
1105,0.001411845251618251,0.8395868602880404,0.008158206939697266,-,-,-,-
1106,0.001414050573679799,0.8347139205319476,0.008345603942871094,-,-,-,-
1107,0.0013540527376878235,0.8296190302068431,0.008426427841186523,-,-,-,-
1108,0.0010872046631586068,0.8322983360069712,0.00824284553527832,-,-,-,-
1109,0.001384250784136692,0.8083298316911012,0.008263587951660156,-,-,-,-
