Image Pair,MSE,SSIM,Mean MSE,Mean SSIM
5,0.0003202155483497149,0.9445746055133497,-,-
6,0.0008305512019975553,0.932856849969119,-,-
7,0.0018360544984727476,0.8929796874567361,-,-
8,0.0014150861270015595,0.8713886742354895,-,-
9,0.0011369989899073557,0.8869199390578971,-,-
0,0.00036887654650199044,0.9258228412187337,-,-
1,0.0002392833685362532,0.9396457499023455,-,-
2,0.0002454148844668972,0.940230985653894,-,-
3,0.0003671002598716783,0.9374771536089838,-,-
4,0.000514406762079414,0.9305684445488633,-,-
5,0.0005070086700327003,0.9447189470219864,-,-
6,0.00018719231856631683,0.9655847603476706,-,-
7,0.0004012559803889069,0.9459190681591374,-,-
8,0.0005325370155650424,0.918838462982642,-,-
9,0.0004067494817577598,0.9113475065407307,-,-
0,0.00028309225016169315,0.9317104386689383,-,-
1,0.00016934532521890045,0.9475174331941926,-,-
2,0.0001508543415537526,0.9610917247444468,-,-
3,0.00012897595219333994,0.9607467772881471,-,-
4,0.00014034270081829744,0.9613083012794194,-,-
5,0.0001223971592369963,0.9632535645252857,-,-
6,0.00012815243751166468,0.9645057383264787,-,-
7,0.00010187681885406146,0.9688799734417449,-,-
8,0.00014739554652541987,0.9589997841516301,-,-
9,0.0002103999874369922,0.9446614535169171,-,-
0,0.00022667591009791304,0.9475999513762945,-,-
1,0.0001344088591202504,0.9599515032597049,-,-
2,0.00011203177114013058,0.966325178118339,-,-
3,0.00015066896470820082,0.9601908020617796,-,-
4,0.00014117153305933118,0.9629748506167849,-,-
5,0.00012678760902704408,0.9655459912945737,-,-
6,0.0001098130909626633,0.9678583717229507,-,-
7,8.589047507104313e-05,0.9716306379177297,-,-
8,9.189777321357371e-05,0.9705625562205318,-,-
9,0.00012329919627728877,0.967595567412684,-,-
0,0.00019646648525170108,0.9545574648872458,-,-
1,0.0002892044380798409,0.9415071702561376,-,-
2,0.00018778051659680092,0.9587316246672183,-,-
3,9.847446575813867e-05,0.9703904889973505,-,-
4,0.00012182910234622996,0.9691349788352522,-,-
5,0.0012684771954910728,0.9501340685471168,-,-
6,0.00010314728332554061,0.9699950220687399,-,-
7,9.587699442402002e-05,0.969630887939933,-,-
8,7.770624756378398e-05,0.973470579029392,-,-
9,0.00010720584379133218,0.9711507458158497,-,-
0,0.00011552028788443697,0.9698320350876324,-,-
1,0.0017179728551762125,0.9481170562803679,-,-
2,0.0025160607042779537,0.9339945176555227,-,-
3,0.0001654519304470965,0.9620303035891867,-,-
4,8.593114163445082e-05,0.973872393910057,-,-
5,9.09555906337888e-05,0.9732542113043531,-,-
6,8.376486481847717e-05,0.9730549257425579,-,-
7,7.867347252337452e-05,0.9735995664503976,-,-
8,8.42806605578364e-05,0.9737668522563075,-,-
9,6.939910693076954e-05,0.9758679584979016,-,-
0,8.049467217840038e-05,0.9728725504259242,-,-
1,0.0003153465122253212,0.9624779450709416,-,-
2,0.00017328547320783307,0.9611545671303595,-,-
3,0.0002596947017274729,0.9539228237808063,-,-
4,0.00016427111002802056,0.9667441597751154,-,-
5,8.572372343084749e-05,0.9752359721230986,-,-
6,8.060736435530128e-05,0.9750942829685508,-,-
7,7.000915477340044e-05,0.973806125564986,-,-
8,5.532553572664816e-05,0.9780687735498487,-,-
9,5.0458505007902796e-05,0.9783882252986762,-,-
0,4.8163863937442784e-05,0.9788885657389831,-,-
1,5.110384586573578e-05,0.9805134983926973,-,-
2,9.427783471409676e-05,0.970382581140956,-,-
3,0.0001528824173455752,0.9634398460909437,-,-
4,0.00033746616324440527,0.9529722630379862,-,-
5,9.482061193165046e-05,0.9702257177480454,-,-
6,5.835026523832768e-05,0.9791103823825392,-,-
7,6.647695030238844e-05,0.9784469187680502,-,-
8,0.00049441881163412,0.9734340638163785,-,-
9,8.038106067050553e-05,0.9802478514946471,-,-
0,5.035245859108007e-05,0.9817019125520801,-,-
1,3.865404625178753e-05,0.983067504382562,-,-
2,4.873059426387758e-05,0.9823606304336574,-,-
3,7.233479506778349e-05,0.9787859221458894,-,-
4,0.00011432689314324301,0.9718002343074501,-,-
5,0.00032092376020363174,0.9580103889248478,-,-
6,5.858984223684089e-05,0.9791878701757941,-,-
7,5.819489779441407e-05,0.9838968788121799,-,-
8,7.147988635278283e-05,0.9762660840499922,-,-
9,7.672014880633959e-05,0.9747784285828834,-,-
0,6.276168758835949e-05,0.9754243179132375,-,-
1,6.40659219715213e-05,0.9763532349306597,-,-
2,5.096783958180707e-05,0.9786219117691949,-,-
3,5.648967559214645e-05,0.9802504007552723,-,-
4,8.213280049509121e-05,0.9747618354990868,-,-
5,7.705453714605403e-05,0.9738349775725136,-,-
6,7.683496869247121e-05,0.9785199325067853,-,-
7,4.888468107998954e-05,0.9814376180013582,-,-
8,6.216758401523765e-05,0.9815605865870345,-,-
9,0.0013826906550225427,0.9220023991701135,-,-
0,0.0011813891051281077,0.8702392460329955,-,-
1,0.00048158548356028516,0.9064124203432024,-,-
2,0.0009523553714681377,0.9281519779281311,-,-
3,0.0005263131018251342,0.9334243270804669,-,-
4,0.0007733645100581178,0.9301766318298813,-,-
5,0.00022559759623591176,0.9398417687560243,-,-
6,0.0005086763442239476,0.9401537426460547,-,-
7,0.0009836823779105046,0.9149897683192427,-,-
8,0.0012355419765351422,0.8823414553614859,-,-
9,0.0009621569241034688,0.9228517967901223,-,-
0,0.0004288503614960921,0.9163150462046291,-,-
1,0.0008336839477186606,0.8717511086861252,-,-
2,0.0009600855773168802,0.8995048237414154,-,-
3,0.0006474012900577242,0.9115640313720573,-,-
4,0.00047125663143223633,0.9262797772398758,-,-
5,0.000761560650159318,0.9260641350051517,-,-
6,0.0002332189591397589,0.9379615740133732,-,-
7,0.00032110708082282375,0.9400773140540841,-,-
8,0.000565525279749319,0.8972983480469919,-,-
9,0.0013897253106831698,0.8649696174708205,-,-
0,0.0005749049262394894,0.9043261190859627,-,-
1,0.00042974362901833173,0.9462226792393208,-,-
2,0.0013007677264518225,0.9106706917077989,-,-
3,0.0022221774472411934,0.891028616386568,-,-
4,0.0011044120115501761,0.9246306963677328,-,-
5,0.0005384479596655245,0.9362872256130752,-,-
6,0.0003965562258707884,0.9480979488195301,-,-
7,0.0002915859255454143,0.9556068713932635,-,-
8,0.0007395799294000488,0.9414616864914268,-,-
9,0.0019354862527684632,0.9079295461111899,-,-
0,0.002297310146449691,0.8867787146507754,-,-
1,0.0017655575014747687,0.9001975294483539,-,-
2,0.0005910608825343707,0.9476570966776815,-,-
3,0.0018718183170955797,0.9169790345835788,-,-
4,0.0010444021450776927,0.9309925416070371,-,-
5,0.000705393279203311,0.9447011540988185,-,-
6,0.0013047180849460043,0.9433556156954216,-,-
7,0.0007456668598172814,0.9549364849643492,-,-
8,0.0011524611183365762,0.9594848133375975,-,-
9,0.00013285634712404602,0.9548289211268449,-,-
0,0.0019115510548622094,0.9122699567301675,-,-
1,0.0017935646953050055,0.9033998604830491,-,-
2,0.0010838904735522219,0.937661735966816,-,-
3,0.0003798919415507728,0.9556783431325478,-,-
4,0.001631610738326606,0.9363182240483484,-,-
5,0.0010138779906607555,0.9428951757065163,-,-
6,0.0004400201179147298,0.9555080695249935,-,-
7,0.00012527178812358437,0.9619132103386487,-,-
8,0.0007091306064969666,0.9556001260000477,-,-
9,0.00011790357845170534,0.9572654685270955,-,-
0,0.0004780258251781083,0.9439924683932792,-,-
1,0.002541764090007424,0.9191253466811521,-,-
2,0.0016751840288711398,0.9145999842622098,-,-
3,0.0006818921672369714,0.9429042956257414,-,-
4,0.00016560266957870814,0.9469825424856491,-,-
5,0.0002590335967514228,0.928386753721495,-,-
6,0.00017616421558150388,0.9419459860523223,-,-
7,0.0005867530952072485,0.9447234827924678,-,-
8,0.00014566915809470588,0.9495629751349445,-,-
9,0.00013334658496608415,0.9494532143627802,-,-
0,0.00015856971784817774,0.9483881704796187,-,-
1,0.002476456509073102,0.9275864945757185,-,-
2,0.0010158172304194552,0.9200871304647139,-,-
3,0.0024362272942844527,0.9094384830951361,-,-
4,0.0005512565108403145,0.9318439933627997,-,-
5,0.0002519054881966502,0.9420965564471881,-,-
6,0.00020529526960591754,0.9436898297308651,-,-
7,0.00020731341146820734,0.933855553749418,-,-
8,0.00015718428984637332,0.949024840213827,-,-
9,0.00015676752553851663,0.94766078492452,-,-
0,0.00012220227935985423,0.9547103434533302,-,-
1,0.00034224286310371126,0.9461557629311383,-,-
2,0.00024889501139543023,0.9410397057721585,-,-
3,0.0004875991392726162,0.919607740792832,-,-
4,0.000339282283632367,0.9309426860797754,-,-
5,0.0003696798515032371,0.9432882117454217,-,-
6,0.00014171060307164733,0.9630215807037191,-,-
7,0.0001634037806876816,0.9546179256960271,-,-
8,0.00020422292394472376,0.9490189344857716,-,-
9,0.0002709264151521876,0.9518953951192836,-,-
0,0.00011616218715711842,0.9656301986889984,-,-
1,0.00011824111755682969,0.9663683720296476,-,-
2,0.00031355716407498386,0.9559387593088966,-,-
3,0.00019083091626098442,0.9519559885632242,-,-
4,0.0006218350363322086,0.9512906332978549,-,-
5,0.0002062953113484953,0.9590334542841675,-,-
6,0.00014110557371295487,0.9605027453278088,-,-
7,0.00013497848576808763,0.9634922745402075,-,-
8,0.0002396819265343661,0.950107624418364,-,-
