Image Pair,SSIM,MSE,Mean SSIM,Mean MSE,Mean Time,Mean NegJ
260,0.9814268778596984,7.166983754351967e-05,-,-,-,-
261,0.9788817750905368,0.0001514175488630405,-,-,-,-
262,0.9798455527400423,0.00016112899010362465,-,-,-,-
263,0.9798886801350015,0.00020023276314990308,-,-,-,-
264,0.9835832997917275,6.992759740042035e-05,-,-,-,-
265,0.9829807235148419,6.0199058846107014e-05,-,-,-,-
266,0.9823170332915404,6.173336411449658e-05,-,-,-,-
267,0.9843251618470785,4.460839287592078e-05,-,-,-,-
268,0.9874575258744328,3.262442881951249e-05,-,-,-,-
269,0.9880244144710941,2.697597508144422e-05,-,-,-,-
270,0.9859494172529841,4.589642252220703e-05,-,-,-,-
271,0.9835171036762269,0.00010386630839977895,-,-,-,-
272,0.9639165509551133,0.0006875937162203061,-,-,-,-
273,0.9855666441772742,8.999260554269086e-05,-,-,-,-
274,0.9730385632544838,0.0004384351176263557,-,-,-,-
275,0.983645653695835,5.900309298054975e-05,-,-,-,-
276,0.9839332560634385,5.606476366739736e-05,-,-,-,-
277,0.9821564304989632,6.168855330795513e-05,-,-,-,-
278,0.9847755111665594,4.5770292912902684e-05,-,-,-,-
279,0.987200526517665,3.210684829083247e-05,-,-,-,-
280,0.987792530144431,3.056595012248612e-05,-,-,-,-
281,0.9874182488623275,3.148987857526285e-05,-,-,-,-
282,0.9847233076867935,5.731018052131391e-05,-,-,-,-
283,0.9825834331676617,9.961418532981328e-05,-,-,-,-
284,0.9767259318540986,0.0003620845803103748,-,-,-,-
285,0.9845397579434136,0.00010771330207683173,-,-,-,-
286,0.9865837358195968,4.401413323161642e-05,-,-,-,-
287,0.9854362188145145,5.573570516523815e-05,-,-,-,-
288,0.9838758520705917,7.013577590636995e-05,-,-,-,-
289,0.9860156125912986,3.863319958363212e-05,-,-,-,-
290,0.9884307003996,2.709807458756694e-05,-,-,-,-
291,0.9882979127317078,2.5477323210990527e-05,-,-,-,-
292,0.9880081839668068,2.8004665098053138e-05,-,-,-,-
